"id","pid","extype","orig_phrase","sub_phrase","effect"
"4888","57cc61d2f734660001106261","4","I have a doctor's appointment for 11:00 on Tuesday.","I have a doctor's appointment for 11:00 on Tuesday.","1"
"4889","57cc61d2f734660001106261","4","If not, I can try information in Omaha.","If not, I can try information in Omaha.","1"
"4890","57cc61d2f734660001106261","4","Danny I recommended on Monday we cancel it.","Danny I recommended on Monday we cancel it.","1"
"4996","5e8a5a892f6f027054a83d88","2","I didn't think we had.","I didn't think we had.","1"
"4997","5e8a5a892f6f027054a83d88","2","If not, I can try information in Omaha.","If not, I can try information in Omaha.","1"
"4998","5e8a5a892f6f027054a83d88","2","1 - number of questions on this.","1 - number of questions on this.","1"
"4999","5e8a5a892f6f027054a83d88","2","That's not the behavior that I was looking for.","That's not the behavior that I was looking for.","1"
"5000","5e8a5a892f6f027054a83d88","2","Shelley (making good use of my jury duty time)","Shelley (making good use of my jury duty time)","1"
"5001","5e8a5a892f6f027054a83d88","2","We are sitting in Weil's offices, waiting to negotiate.","We are sitting in the Weil's offices, ready to negotiate.","1"
"5002","5e8a5a892f6f027054a83d88","2","Producers reacting to price management.","Producers reacting to price management.","1"
"5003","5e8a5a892f6f027054a83d88","2","Yes still need it - when are you back?","Yes still need it - when are you back?","1"
"5004","5e8a5a892f6f027054a83d88","2","Target customers: Munis, Wapa, BPA.","Target customers: Muna, Wapa, BPA","1"
"5005","5e8a5a892f6f027054a83d88","2","I saw your 5:30 AM message!","I saw your 5:30 AM message!","1"
"5006","5e8a5a892f6f027054a83d88","2","Can I meet with you at 4:00?","Can I meet with you at 4:00?","1"
"5007","5e8a5a892f6f027054a83d88","2","I have a doctor's appointment for 11:00 on Tuesday.","I have a doctor's appointment at 11:00 on Tuesday.","1"
"5008","5e8a5a892f6f027054a83d88","2","The filing concerns various scheduling and balancing rules.","The filing concerns ","1"
"5009","5e8a5a892f6f027054a83d88","2","I guess that's additive to my stretch?","I guess that's additive to my stretch?","1"
"5010","5e8a5a892f6f027054a83d88","2","FYI I saw Ken Caminiti at Animal Kingdom yesterday!","FYI I saw Ken Caminti and Animal Kingdom yesterday.","1"
"5041","60f9739250a5c6f6e4726336","2","Can I meet with you at 4:00?","Can I meet with you at 4:00?","1"
"5042","60f9739250a5c6f6e4726336","2","I think we are dong OK.","I think we are doing OK. ","1"
"5043","60f9739250a5c6f6e4726336","2","Producers reacting to price management.","Producers reacting to management. ","1"
"5044","60f9739250a5c6f6e4726336","2","What Enron entity owns the EOTT GP?","What Enron entity owns the EONN GP? ","1"
"5045","60f9739250a5c6f6e4726336","2","We haven't sold the US business as yet.","We haven't sold the US BUSINESS yet. ","1"
"5046","60f9739250a5c6f6e4726336","2","I'll presume it is dead until I hear otherwise.","I'll pressume it is dead until I hear otherwise. ","1"
"5047","60f9739250a5c6f6e4726336","2","That's not the behavior that I was looking for.","That's not the behavior I was looking for. ","1"
"5048","60f9739250a5c6f6e4726336","2","If possible, I'd like to get Amy's opinion.","If possible, I'd like to get Amy's opinion. ","1"
"5049","60f9739250a5c6f6e4726336","2","I have a doctor's appointment for 11:00 on Tuesday.","I have a doctor's appointment for 11:00 on Tuesday. ","1"
"5050","60f9739250a5c6f6e4726336","2","Budget allocation from Glisan has been postponed.","Budget allocation with Glisan has been postponed. ","1"
"5051","60f9739250a5c6f6e4726336","2","I saw your 5:30 AM message!","I saw your 5:30 AM message! ","1"
"5052","60f9739250a5c6f6e4726336","2","On Mahonia margining, I spoke with Mike Garberding.","On Mahonia margining, I spoke with Mike Gardenberg ","1"
"5053","60f9739250a5c6f6e4726336","2","Yes still need it - when are you back?","Yes still need it - where are you back? ","1"
"5054","60f9739250a5c6f6e4726336","2","She was leaving Omaha for Houston at 4:00.","She was leaving Omaha for Houston at 4:00. ","1"
"5055","60f9739250a5c6f6e4726336","2","I didn't think we had.","I didn't think we had. ","1"
"5056","57cc61d2f734660001106261","5","I am at the lake.","I am at the lake.","1"
"5057","57cc61d2f734660001106261","5","What is in the plan?","What is in the plan?","1"
"5058","57cc61d2f734660001106261","5","Both of us are still here.","Both of us are still here.","1"
"5059","57cc61d2f734660001106261","5","We just need a sitter.","We just need a sitter.","1"
"5060","57cc61d2f734660001106261","5","Can you help me here?","Can you help me here?","1"
"5061","57cc61d2f734660001106261","5","The troops just walked in.","The troops just walked in.","1"
"5062","57cc61d2f734660001106261","5","Jan has a lot of detail.","Jan has a lot of detail.","1"
"5063","57cc61d2f734660001106261","5","We will get you a copy.","We will get you a copy.","1"
"5064","57cc61d2f734660001106261","5","I will take a look at this today.","I will take a look at this today.","1"
"5065","57cc61d2f734660001106261","5","What is the purpose of this?","What is the purpose of this?","1"
"5066","57cc61d2f734660001106261","5","Will you come get me?","Will you come get me?","1"
"5067","57cc61d2f734660001106261","5","Do you need it today?","Do you need it today?","1"
"5068","57cc61d2f734660001106261","5","Neil has been asking around.","Neil has been asking around.","1"
"5069","57cc61d2f734660001106261","5","I would like to attend if so.","I would like to attend if so.","1"
"5070","57cc61d2f734660001106261","5","I think those are the right dates.","I think those are the right dates.","1"
"5116","6061ef11da123a1d9e55c6c8","4","That's not the behavior that I was looking for.","That's nit the behavior that I was looking for.","1"
"5117","6061ef11da123a1d9e55c6c8","4","Target customers: Munis, Wapa, BPA.","Target customers: Munis, Wapa, BPA.","1"
"5118","6061ef11da123a1d9e55c6c8","4","Shelley (making good use of my jury duty time)","Shelley (making good use of my jury duty time)","1"
"5119","6061ef11da123a1d9e55c6c8","4","You are welcome in Palacios this weekend, of course.","You are welcome in Placious this weekend, of course.","1"
"5120","6061ef11da123a1d9e55c6c8","4","Do you have a number for Steve?","Do you have a number for Steve?","1"
"5121","6061ef11da123a1d9e55c6c8","4","I went to see a doctor.","I went to see a doctor.","1"
"5122","6061ef11da123a1d9e55c6c8","4","I have a doctor's appointment for 11:00 on Tuesday.","I have a doctor's appontment for 11:00 on Tuesday.i","1"
"5123","6061ef11da123a1d9e55c6c8","4","Coal switching to NG and power guys stimulating demand.","Coal guys switching to NG and stimulating demand.","1"
"5124","6061ef11da123a1d9e55c6c8","4","What are you up to with Vince","What are you uo to with Vince","1"
"5125","6061ef11da123a1d9e55c6c8","4","FYI I saw Ken Caminiti at Animal Kingdom yesterday!","FYI I saw Ken Kaminiti at Animal Kingdom yeaterday!","1"
"5126","6061ef11da123a1d9e55c6c8","4","We went to Palacios to fish.","We went to Placious to fish.","1"
"5127","6061ef11da123a1d9e55c6c8","4","Let me know where you might be.","Let me know where you might be.","1"
"5128","6061ef11da123a1d9e55c6c8","4","The filing concerns various scheduling and balancing rules.","The filing concerns various balancing and scheduling rules.","1"
"5129","6061ef11da123a1d9e55c6c8","4","Man I don't want to get sick again.","Man I don't want to get sick again.","1"
"5130","6061ef11da123a1d9e55c6c8","4","I'm out of office till Wednesday.","I'm out of office till Wednesday.","1"
"5131","63d6c8b398b284a355e65870","6","I'm quite interested as I told Lyn.","I'm quite interested as i told Lynn.","1"
"5132","63d6c8b398b284a355e65870","6","I don't know that I will be back Monday.","I don't know that i will be back Monday.","1"
"5133","63d6c8b398b284a355e65870","6","I'm looking forward to the long weekend!","I'm looking forward to the long weekend!","1"
"5134","63d6c8b398b284a355e65870","6","The filing concerns various scheduling and balancing rules.","The filing concerns various scheduling and balancing rules.","1"
"5135","63d6c8b398b284a355e65870","6","Target customers: Munis, Wapa, BPA.","Target customers: Munis, Wapa, BPA.","1"
"5136","63d6c8b398b284a355e65870","6","On Mahonia margining, I spoke with Mike Garberding.","On Mahonia Margering, I spoke with ","1"
"5137","63d6c8b398b284a355e65870","6","We haven't sold the US business as yet.","We haven't sold the US business as yet?","1"
"5138","63d6c8b398b284a355e65870","6","I guess that's additive to my stretch?","I guess that's additive to my stretch.","1"
"5139","63d6c8b398b284a355e65870","6","San Francisco was Interconnect meeting.","San Francisco was interconnect meeting.","1"
"5140","63d6c8b398b284a355e65870","6","I saw your 5:30 AM message!","I saw your 5:30AM message!","1"
"5141","63d6c8b398b284a355e65870","6","If this has already been covered, then I apologize.","If this has already been covered then I apologize.","1"
"5142","63d6c8b398b284a355e65870","6","Yes still need it - when are you back?","Yes still need it - when are you back?","1"
"5143","63d6c8b398b284a355e65870","6","I'll see you Thursday October 25.","I'll see you Thursday October 25.","1"
"5144","63d6c8b398b284a355e65870","6","Meeting with Alaska Governor Tony Knowles on November 30th.","Meeting with Alaska Governor Tony Knowles on November 30th.","1"
"5145","63d6c8b398b284a355e65870","6","Here's my work email (kay.mann@enron.com).","here's my work email (kaye.mann@enron.com)","1"
"5221","57cc61d2f734660001106261","3","We are waiting on the cold front.","We are waiting on the cold front.","1"
"5222","57cc61d2f734660001106261","3","This is the neatest toy I have had.","This is the neatest toy I have had.","1"
"5223","57cc61d2f734660001106261","3","Hope your trip to Florida was good.","Hope your trip to Florida was good.","1"
"5224","57cc61d2f734660001106261","3","I plan to be in the office tomorrow.","I plan to be in the office tomorrow.","1"
"5225","57cc61d2f734660001106261","3","We can discuss options early next week.","We can discuss options early next week.","1"
"5226","57cc61d2f734660001106261","3","Thursday works better for me.","Thursday works better for me.","1"
"5227","57cc61d2f734660001106261","3","We just pulled schedules from the web.","We just pulled schedules from the web.","1"
"5228","57cc61d2f734660001106261","3","I will bring John Brindle.","I will bring John Brindle.","1"
"5229","57cc61d2f734660001106261","3","I'm working on a liquidity forecast.","I'm working on a liquidity forecast.","1"
"5230","57cc61d2f734660001106261","3","I won't be home until 6.","I won't be home until 6.","1"
"5231","57cc61d2f734660001106261","3","Can we have them until we move?","Can we have them until we move?","1"
"5232","57cc61d2f734660001106261","3","Will call later to explain.","Will call later to explain.","1"
"5233","57cc61d2f734660001106261","3","Maybe traffic will be light on Thursday.","Maybe traffic will be light on Thursday.","1"
"5234","57cc61d2f734660001106261","3","Maybe you can leave early.","Maybe you can leave early.","1"
"5235","57cc61d2f734660001106261","3","We just need a sitter.","We just need a sitter.","1"
"5296","5e8a5a892f6f027054a83d88","3","What is the stock price doing?","What is the stock price doing?","1"
"5297","5e8a5a892f6f027054a83d88","3","Do we have New York sorted out?","Do we have New York sorted out?","1"
"5298","5e8a5a892f6f027054a83d88","3","I won't be home until 6.","I won't be home untill 6.","1"
"5299","5e8a5a892f6f027054a83d88","3","We just need a sitter.","We just need a sitter.","1"
"5300","5e8a5a892f6f027054a83d88","3","I'm in a meeting until noon.","I'm in the meeting untill noon.","1"
"5301","5e8a5a892f6f027054a83d88","3","I will resend to you.","I will resend to you.","1"
"5302","5e8a5a892f6f027054a83d88","3","I have an AM doctor's appointment.","I have an AM doctor's appointment.","1"
"5303","5e8a5a892f6f027054a83d88","3","Would you mind doing the following?","Would you mind doing the following?","1"
"5304","5e8a5a892f6f027054a83d88","3","The rest is a byproduct of slapshot.","The rest is a byproduct of ","1"
"5305","5e8a5a892f6f027054a83d88","3","I'm working on a liquidity forecast.","I'm working on a liquidity forecast.","1"
"5306","5e8a5a892f6f027054a83d88","3","I plan to be in the office tomorrow.","I plan to be in the office tomorrow.","1"
"5307","5e8a5a892f6f027054a83d88","3","Maybe traffic will be light on Thursday.","Maybe traffic will be nice on Thursday.","1"
"5308","5e8a5a892f6f027054a83d88","3","Are you in a good mood?","Are you in the good mood?","1"
"5309","5e8a5a892f6f027054a83d88","3","Remember blackberry doesn't work so well at home.","Remember blackberry doesn't work so well at home.","1"
"5310","5e8a5a892f6f027054a83d88","3","Have I mentioned how much I love Houston traffic?","Have I mentioned how much I love Houston traffic?","1"
"5311","60f9739250a5c6f6e4726336","6","Danny I recommended on Monday we cancel it.","Danny I recommended on Monday we cancel it. ","1"
"5312","60f9739250a5c6f6e4726336","6","On Mahonia margining, I spoke with Mike Garberding.","On Mahonia margining, I spoke with Mike Gardning. ","1"
"5313","60f9739250a5c6f6e4726336","6","Meeting with Alaska Governor Tony Knowles on November 30th.","Meeting with Alaska Governor Tony Knowles on November 30th. ","1"
